,Word,Count
1259,friends?,2
1260,funniest,2
1238,mood,2
1237,sisters,2
1235,today!,2
1234,recording,2
1214,randall,2
1618,host,2
1215,report,2
1216,jump,2
1217,come…,2
1218,#designatedsurvivor.,2
1219,both,2
1220,@geraldwebb,2
1221,business.,2
1222,🍿,2
1223,@kassidieshaw,2
1224,ou,2
1225,travel,2
1226,ca…,2
1227,remove,2
1228,@dano_cosmic,2
1229,incredibly,2
1230,please!,2
1231,usa,2
1232,do…,2
1233,jokes…,2
1261,@jasonww3,2
1263,shouldn't,2
1312,son,2
1300,hunt,2
1290,tweeted,2
1291,point,2
1292,#jre,2
1293,announcement,2
1294,eva's,2
1295,@jon_favreau,2
1296,@amalgam_oh,2
1297,sailor,2
1298,@pete_riot,2
1299,e…,2
1301,altered,2
1264,go:,2
1302,full,2
1303,worth,2
1304,@so_many_shows,2
1305,cuz,2
1306,sete#saveshadowhunters,2
1307,too!,2
1308,@mikeroyce…,2
1309,culture,2
1310,students,2
1311,sleep,2
1289,members,2
1288,@innsmouthtide…,2
1287,@btmorgan85,2
1286,#ozark,2
1265,coming?,2
1266,@whentheyseeus.,2
1267,decision,2
1268,broke,2
1269,picking,2
1270,3+,2
1271,yessss,2
1272,spoiler,2
1273,dubs,2
1274,korean,2
1275,kill,2
1276,potential,2
1277,@heremediainc,2
1278,friends.,2
1279,#win,2
1280,💕=premio,2
1281,🥴,2
1282,yall,2
1283,fire.,2
1284,spent,2
1285,liking,2
1415,live?,2
1236,note,2
1417,fandom,2
1555,charges,2
1545,dem,2
1546,way.,2
1547,reviews,2
1548,lmaoooo,2
1549,@darkcrystal,2
1550,drugs,2
1551,double,2
1552,happens,2
1553,(shared),2
1554,#spiderman,2
1556,avail,2
1568,single,2
1557,main,2
1558,laughed,2
1559,he's,2
1560,@popcrave,2
1561,cos,2
1562,planet,2
1563,@showtime,2
1564,decent,2
1565,"good,",2
1566,@lisaedelstein,2
1544,@chuuzus,2
1543,❤,2
1542,@tipthescalesx94,2
1541,charlie’s,2
1520,constantly,2
1521,supposed,2
1522,brought,2
1523,show!!,2
1524,fast,2
1525,in.,2
1526,"here,",2
1527,sadly,2
1528,spider-verse',2
1529,he’s,2
1530,td,2
1531,aoc,2
1532,evangelion?,2
1533,quick,2
1534,summers,2
1535,vote,2
1536,lit,2
1537,news!,2
1538,"year,",2
1539,including,2
1540,third,2
1567,"""what",2
1569,rough,2
1518,possible,2
1607,crystal:,2
1596,pizza,2
1597,gay,2
1598,laugh,2
1599,nintendo,2
1600,#ar,2
1601,buzzfeed,2
1602,shit…,2
1603,mutual,2
1604,@thesociety,2
1606,step,2
1608,lie,2
1570,bang,2
1609,track,2
1610,pulling,2
1611,true.,2
1612,&gt;&gt;&gt;&gt;&gt;&gt;&gt;,2
1613,@smartertrader,2
1614,match,2
1615,appearance,2
1418,storage,2
1617,fully,2
1616,train,2
1595,inside,2
1594,8,2
1593,mouth,2
1592,together!,2
1571,deserved,2
1572,light,2
1573,resist,2
1574,ball,2
1575,u…,2
1576,@ign,2
1577,crew,2
1578,guys!,2
1579,judgmental,2
1580,pass,2
1581,$30,2
1582,thang,2
1583,https://t.co/bhupjspjgl,2
1584,"series,",2
1585,hour,2
1586,"2,",2
1587,theyre,2
1588,50,2
1589,great!,2
1590,slow,2
1591,also…,2
1519,feels,2
1605,ima,2
1517,"that,",2
1454,hahahaha,2
1444,@netflixisajoke,2
1445,revenge,2
1446,creek,2
1447,🔮,2
1448,stupid,2
1449,app,2
1450,schitts,2
1451,mr,2
1452,5th,2
1453,🥰💕,2
1455,besides,2
1467,bank,2
1456,x,2
1457,catching,2
1458,comically,2
1459,0,2
1460,•,2
1461,concerns,2
1462,sho…,2
1463,david,2
1464,gem!,2
1465,yes.,2
1443,lion,2
1442,😩,2
1441,al,2
1440,final,2
1420,agree,2
1421,@lilnasx,2
1516,rock,2
1419,remake,2
1422,quartermaster,2
1423,understand,2
1424,apps,2
1425,nine,2
1427,we’re,2
1428,letting,2
1429,road,2
1430,“i,2
1431,@spencervybes,2
1432,channels,2
1433,sports,2
1434,#lucifer,2
1435,✨,2
1436,seasons.,2
1437,dope,2
1438,@changoatx,2
1439,rolling,2
1466,convo,2
1426,know.,2
1468,keeping,2
1493,poptv,2
1495,hasn't,2
1496,hits,2
1497,hahaha,2
1498,up?,2
1499,prices,2
1500,internet,2
1501,awesome,2
1502,updated,2
1503,man!,2
1504,pyramid,2
1505,info,2
1506,able,2
1507,@martintraap,2
1508,si,2
1510,percy,2
1511,project,2
1515,hav…,2
1514,🎬,2
1512,sp…,2
1469,dad,2
1513,billion,2
1494,outside,2
1509,telling,2
1492,@showcasedotca,2
1482,invested,2
1472,jealous,2
1473,log,2
1474,actual,2
1475,umbrella,2
1471,sony,2
1477,calling,2
1478,additional,2
1479,triple,2
1480,fyi,2
1481,opinion:,2
1476,early,2
1470,their…,2
1487,loser,2
1483,shows?,2
1491,reminder,2
1490,nobody,2
1488,title.,2
1489,quite,2
1486,rich,2
1485,survive,2
1484,carbon,2
5936,journey,1
5937,"no,",1
5929,shortly?,1
5935,edd,1
5934,@empressjess_,1
5933,https://t.co/hdrxwtzgx6,1
5932,ig,1
5931,time?,1
5930,caribbean,1
5925,"canceled,",1
5928,https://t.co/ipcb0aslf5,1
5927,@winkievirus,1
5926,@natesilver538's,1
5924,"mclachlan,",1
5923,span,1
5922,https://t.co/mt2zxlgher,1
5919,gems”,1
5921,af:,1
5920,paranoia,1
5938,@joeingram1,1
5947,selection,1
5939,https://t.co/ji8qflwtxg,1
5940,nay,1
5958,classic,1
5957,@hotstartweets,1
5956,dude,1
5917,gig,1
5955,@procreate,1
5954,great!!!!,1
5953,please!!!!!!!!!!!!!!!,1
5952,repeat.,1
5951,bra…,1
5950,these?!,1
5949,@theejamesdavis,1
5948,have!,1
5959,occupy,1
5946,'em,1
5945,though!!,1
5944,p.,1
5943,awkwafina,1
5942,s1e14,1
5941,violet,1
5918,https://t.co/k3zoa34r4z,1
5895,#why,1
5916,kicked,1
5892,spanish,1
5890,https://t.co/sewrlzpwjx,1
5889,https://t.co/hasb8cnilm,1
5888,videos,1
5887,pressed,1
5886,brah!,1
5885,player,1
5884,@kb_squared3,1
5883,💕🙌🙌🙌🙌🙌“one,1
5882,knownof,1
5881,@alanis,1
5880,elbow,1
5879,reason...,1
5878,@aternes13,1
5877,burmy,1
5876,solo,1
5961,#mcu,1
5875,tabula,1
5873,https://t.co/mm6aq7rsvx,1
5874,def…,1
5891,😐😐😐😐😐,1
5893,like.,1
5915,@rally_kc,1
5894,😃,1
5914,https://t.co/z1xegqegjx,1
5913,https://t.co/jpborrifzf,1
5912,reunion,1
5911,https://t.co/nl2rksnns7,1
5910,"congratulations,",1
5909,(looking,1
5908,giv…,1
5907,#vegan…,1
5906,7.,1
5905,https://t.co/ubrga4v5x8,1
5904,(4,1
5903,🖤,1
5902,#comediansoftheworld,1
5901,laugh!!!!,1
5900,2021???,1
5899,relieved,1
5898,plate.,1
5897,story!!,1
5896,trash!!,1
5960,weren't,1
6008,https://t.co/t3rdfpjjfp,1
5962,#13reasonswhy,1
6030,@ant_nyc1,1
6028,ways,1
6027,just…,1
6026,chick’n,1
6025,@shezuls,1
6024,ser…,1
6023,51,1
6022,andando,1
6021,red.,1
6020,#nightshiftproblems,1
6019,elsewhere.,1
6018,@rob_yong_,1
6017,"evangelion,",1
6016,sentimental,1
6015,https://t.co/o8uqeiyq4l,1
6014,#deadtome,1
6013,salty?,1
6012,vai,1
6011,sketch,1
6010,exam,1
6029,comedian,1
6031,scorsese's,1
5963,‘fast,1
6032,#tbt,1
6050,@6ixbuzztv,1
6049,netflix’,1
5871,camps,1
6048,https://t.co/8bbks1g6qg,1
6047,https://t.co/owqueqocbm,1
6046,finalyy,1
6045,disengaging,1
6044,🤔,1
6043,https://t.co/6vxbro2gjj,1
6042,https://t.co/njaqlbzeci,1
6041,neither,1
6040,loud!,1
6039,misread,1
6038,either.,1
6037,https://t.co/uoatlhkdfs,1
6036,spotify/netflix/crunchyroll,1
6035,network.,1
6034,https://t.co/vstnpkfmyk,1
6033,tbh,1
6009,peepee,1
6007,og,1
6006,surprise,1
6005,@stmblngblockhed,1
5982,meet,1
5981,@5n20_blackbirds,1
5980,gables.,1
5979,agreed!,1
5978,alternate-reality,1
5977,up..,1
5976,https://t.co/kfgaiytwhw,1
5975,jay,1
5974,#ventas,1
5973,s1…,1
5972,sing,1
5971,@starrynox,1
5970,light.,1
5969,mtshewww,1
5968,10385793,1
5967,&gt;&gt;&gt;,1
5966,later???,1
5965,@bubblegumfroot,1
5964,waller-bridge,1
5983,frasier,1
5984,3!,1
5985,graphics??,1
5996,screws,1
6004,@bodegaacat,1
6003,@alsmr9i,1
6002,also.,1
6001,are....,1
6000,sending,1
5999,ordered,1
5998,"hours,",1
5997,honest,1
5995,https://t.co/bercwijgl2,1
5986,https://t.co/xv59pm4mid,1
5994,burra!!!toma!!!!!!!!!!!!!!!!!!!!,1
5993,“always,1
5992,moley',1
5991,"fav),",1
5990,"(divine,",1
5989,https://t.co/2q0thjn2gv,1
5988,somethi…,1
5987,underrated,1
5872,christmas,1
5772,voy,1
5870,comment,1
5755,physical,1
5753,#metookilling,1
5752,#nzpol,1
5751,#travelnursehousing,1
5750,studio,1
5749,'thi…,1
5748,@qlik,1
5747,gift,1
5746,@carlopaez21,1
5745,sads,1
5744,@warnermediagrp…,1
5743,https://t.co/75sh5lly7w,1
5742,😍😍😍😘😘😘,1
5741,https://t.co/nelj17wtqm,1
5740,mentally,1
5739,perhaps,1
5738,hawker,1
5737,https://t.co/cvea9xpc7b,1
5736,guys❣️,1
5735,style,1
5754,@newscomauhq,1
5756,walk,1
5733,possibly,1
5757,https://t.co/uwmhqdwfv5,1
5777,“up-next”,1
5776,hoping,1
5775,https://t.co/k32svbjaqv,1
5774,sizes,1
5773,channel-like,1
5771,#savelifeinpieces,1
5770,everything.,1
5769,outlets,1
5768,"czars"":",1
5767,funny…,1
5766,fucked.,1
5765,@theashlieshow,1
5764,https://t.co/tf9y9nvngy,1
5763,class🙄,1
5762,solved,1
5761,grant…,1
5760,(which…,1
5759,https://t.co/zyiffgsudj,1
5758,renewed.,1
5734,thrill…,1
5732,brit,1
5869,announced,1
5709,$75,1
5707,https://t.co/lbxa1ybkjj,1
5706,https://t.co/cwagkefjlu,1
5705,motive,1
5704,simple,1
5703,fave,1
5702,"japanese,",1
5701,it!!!!!!!!,1
5700,https://t.co/4ek5bhq1h2,1
5699,dentistry,1
5698,much!,1
5697,now--hurry!,1
5696,bullshit,1
5695,mezco,1
5694,https://t.co/tqnmwfvqhs,1
5693,"chingaste,",1
5692,https://t.co/i7vkfeggdl,1
5691,https://t.co/wc6gc1oj7e,1
6052,hogarth,1
5690,amazing!!,1
5708,https://t.co/tiaanl4wzx,1
5710,acclaimed,1
5731,@tkgreenmusic,1
5711,future?,1
5730,@yaeltygiel,1
5729,can't!,1
5728,game-changing,1
5727,duck,1
5726,hylton,1
5725,😑,1
5724,https://t.co/elklba6it1,1
5723,autonomous,1
5722,more…,1
5721,cassidy,1
5720,?????????????,1
5719,https://t.co/cta6dmd8in,1
5718,@tvmojoe,1
5717,andrew,1
5716,vs.,1
5715,🤦🏻‍♂️,1
5714,le,1
5713,redemption,1
5712,2021?,1
5778,guts,1
5779,https://t.co/5rftgqqklq,1
5780,conversation,1
5847,@far_q_beach_boi,1
5845,number,1
5844,days?,1
5843,https://t.co/0pbw6bjwpz,1
5842,chill🤷‍♂️,1
5841,https://t.co/rlrfbfjyw0,1
5840,https://t.co/i34dxdmoxy,1
5839,@medlli,1
5838,https://t.co/jmreclcvoz,1
5837,lil,1
5836,https://t.co/bmkp2plhhx,1
5835,posts.,1
5834,in…,1
5833,https://t.co/5kyjq1hpjm,1
5832,connecting.,1
5831,@moefun_,1
5830,"red,",1
5829,(but,1
5828,@aliwong,1
5827,booksmart,1
5846,workplace,1
5848,u.s.,1
5781,https://t.co/9iyjw6uk9j,1
5849,"ago,",1
5868,raid,1
5867,@mister_batfieck,1
5866,@kathrynnewton,1
5865,website,1
5864,@inimitablelia,1
5863,slazo,1
5862,lgt,1
5861,"john,",1
5860,travelers.,1
5859,party,1
5858,survivor.,1
5857,https://t.co/o9lxcdiejd,1
5856,next.,1
5855,fire,1
5854,breakin’,1
5853,exactly!!!,1
5852,https://t.co/jgxo6sy20t,1
5851,phones,1
5850,television?,1
5826,hunger,1
5825,mumbai,1
5824,poor,1
5823,dressing,1
5800,girls...,1
5799,"youtube,",1
5798,😭😭😂,1
5797,https://t.co/aq0dihisem,1
5796,everytime,1
5795,shooting,1
5794,"hostile,",1
5793,https://t.co/jamwpgqqqr,1
5792,💔,1
5791,sick,1
5790,https://t.co/4slgayozsq,1
5789,warren,1
5788,wait!!,1
5787,cartoon.,1
5786,et,1
5785,well!,1
5784,relevant,1
5783,erik,1
5782,@lgabrielamendez,1
5801,yaaassssss,1
5802,antron's,1
5803,"seriously,",1
5814,https://t.co/glutim2sby,1
5822,weeping,1
5821,round,1
5820,@lauren_ash,1
5819,https://t.co/d2s4zuxiwz,1
5818,"3,",1
5817,blu,1
5816,brooks,1
5815,riotinh,1
5813,@syfy…,1
5804,(remove,1
5812,geeking,1
5811,strea…,1
5810,fluffy.,1
5809,list.,1
5808,@talkwordy,1
5807,membership!!,1
5806,afff,1
5805,also..…,1
6051,hmmmm,1
6254,released?,1
6053,jailbirds,1
6304,🤣🤣🤣🤣🤣🤣🤣,1
6302,@tipenefunerals,1
6301,point.,1
6300,assuming,1
6299,tonight?,1
6298,@mikeroyce!!!!,1
6297,charmed,1
6296,https://t.co/r5xulihgft,1
6295,didnt,1
6294,https://t.co/gvyapyllqk,1
6293,nail,1
6292,accounts.,1
6291,&lt;3&lt;3&lt;3,1
6290,marco,1
6289,"hello,",1
6288,#friends,1
6287,injuries,1
6286,yessss!!!!!!!!,1
6285,@kailadechae,1
6284,martin,1
6303,@poskebility,1
6305,https://t.co/peprhi6up5,1
6282,mother”,1
6306,"""do",1
6325,@lepvdeyann,1
6324,2;,1
6323,"streamers,",1
6322,funny/sad,1
6321,#undertheskin,1
6320,https://t.co/naiqxpnrdx,1
6319,sharts,1
6318,"sincerely,",1
6317,@danerdude98,1
6316,reboot,1
6315,eventuall…,1
6314,mindblowned,1
6313,at;,1
6312,https://t.co/ssgc4bhkun,1
6311,https://t.co/tl3iphex1e,1
6310,square…,1
6309,#onedayatatimeseason4,1
6308,suddenly,1
6307,https://t.co/9vhyo9o4vi,1
6283,chen,1
6281,so...party,1
6327,"""a.t",1
6258,trending,1
6256,@kenwo4life,1
6255,sites,1
5688,1),1
6253,surface,1
6252,arrependimento,1
6251,https://t.co/qdykeyv1kv,1
6250,ui.,1
6249,night?,1
6248,https://t.co/sfubpzgmea,1
6247,removal,1
6246,state?,1
6245,q:,1
6244,moving,1
6243,bill,1
6242,cost,1
6241,they’ll,1
6240,#blackmirror,1
6239,humo…,1
6238,@livelovesoccer7,1
6257,decades,1
6259,grade,1
6280,"exciting,",1
6260,with…,1
6279,special!,1
6278,off/day,1
6277,#acidrap,1
6276,“yes”,1
6275,https://t.co/65sfdkit9a,1
6274,sub…,1
6273,https://t.co/r7s0rfxkhg,1
6272,generally,1
6271,highlight,1
6270,👌🏽,1
6269,sudden,1
6268,https://t.co/wr3erodnrx,1
6267,sin,1
6266,carole,1
6265,sort,1
6264,house’,1
6263,quirky,1
6262,@mlubbeck,1
6261,childhood,1
6326,incessant,1
6328,@tg0326,1
6054,leavin…,1
6396,@nonstoptom,1
6394,surround,1
6393,/*,1
6392,"wait,",1
6391,wronged.,1
6390,"mementos,",1
6389,https://t.co/5vmrd6ixow,1
6388,witcher:,1
6387,learn,1
6386,08:00pm,1
6385,kante,1
6384,@bdbaba,1
6383,"uneducated,",1
6382,quilted,1
6381,notable,1
6380,le…,1
6379,fell,1
6378,https://t.co/2ucmclctne,1
6377,@_fabiteixeira_,1
6376,strong.,1
6395,concert????,1
6397,@sussgawd,1
6374,cuddled,1
6398,🙏,1
6417,(2018),1
6416,channel.,1
6415,-…,1
6414,https://t.co/9fecznm8q0,1
6413,@joeybmagic,1
6412,https://t.co/idu7gvbefn,1
6411,https://t.co/edoqr3mtyc,1
6410,https://t.co/a8a1qz9gii,1
6409,https://t.co/jcnzh612sq,1
6408,birthday,1
6407,critical.,1
6406,#season2,1
6405,https://t.co/wh34zbzthn,1
6404,netflix...that’s,1
6403,setting,1
6402,ffxiv,1
6401,assholes.,1
6400,(mostly,1
6399,https://t.co/newziwdpgb,1
6375,slots,1
6373,"desu!""",1
6329,https://t.co/ckqc8wcqtb,1
6350,https://t.co/63zyu3d0j0,1
6348,america,1
6347,to?,1
6346,@sarachrl,1
6345,assista,1
6344,@vanityfair,1
6343,(cont),1
6342,"hell,",1
6341,"rachel,",1
6340,#izombie,1
6339,@trish36641139,1
6338,😭💔,1
6337,sure.,1
6336,*/,1
6335,n5k,1
6334,cosmetic,1
6333,"""dear",1
6332,sandiego,1
6331,address,1
6330,unlikely!,1
6349,https://t.co/mteywebhvt,1
6351,https://t.co/55semvubor,1
6372,selections,1
6352,@zombierhett,1
6371,ft,1
6370,https://t.co/udlpkrcnw7,1
6369,@poptv!,1
6368,all-american,1
6367,memberships,1
6366,"tbh,",1
6365,hd,1
6364,fantasti…,1
6363,netflixame,1
6362,https://t.co/ta1ls5pywa,1
6361,4k.,1
6360,@sober_corgi,1
6359,9(!!!),1
6358,@tombo1966,1
6357,https://t.co/fher6hgex9,1
6356,happy!!!!!,1
6355,https://t.co/mxfawscfyt,1
6354,susan,1
6353,dubbing,1
6237,bigger,1
6236,@cdnthe3rd,1
6235,introducing,1
6121,hadn’t,1
6119,wilin,1
6118,cans,1
6117,https://t.co/1kojspmp9h,1
6116,criminal,1
6115,enfia,1
6114,"podcast,",1
6113,@bh90210,1
6112,https://t.co/ywqprri4lo,1
6111,hella,1
6110,✌🏼,1
6109,@freeformtv…,1
6108,give…,1
6107,😫👏🏾💃🏾,1
6106,grown,1
6105,https://t.co/wjdyqkez9o,1
6104,cross,1
6103,sleeper,1
6102,https://t.co/fndqiretmp,1
6101,@celiagalvez_,1
6120,yt…,1
6122,https://t.co/8g37znbp3n,1
6099,amor,1
6123,did.,1
6142,emelie,1
6141,italia,1
6140,wrote,1
6139,invalid,1
6138,backorder,1
6137,@sannddrad,1
6136,"flash,",1
6135,in),1
6134,https://t.co/joc6w2ds68,1
6133,https://t.co/dbudf2imhb,1
6132,happiest,1
6131,a/c,1
6130,rn!!,1
6129,meu,1
6128,over?,1
6127,on...life!,1
6126,cultural,1
6125,unit,1
6124,devastated.,1
6100,asks,1
6098,https://t.co/agefqnd7xe…,1
6234,constant.,1
6075,released!,1
6073,https://t.co/pbjvtntkk7,1
6072,@bluebronty,1
6071,history!,1
6070,???????,1
6069,maybe-netflix,1
6068,#tecnología,1
6067,plant,1
6066,towns...,1
6065,@morgmorgan25,1
6064,@mercadomagicomx,1
6063,@evaandheriud,1
6062,pressuh.,1
6061,man's,1
6060,disenchantment,1
6059,@utadahikaru's,1
6058,https://t.co/vqj0gctzqh,1
6057,guys.,1
6056,supernatural,1
6055,https://t.co/hv0wqrvtx7,1
6074,wiped,1
6076,blockbuster,1
6097,lake),1
6077,netflix/hulu?,1
6096,@gays_on_ice,1
6095,@trvlrsseries,1
6094,@nicktyson,1
6093,mcgwire,1
6092,#darkcrystal’s,1
6091,fright,1
6090,@theoffice,1
6089,midnight.,1
6088,@gus_v_king,1
6087,yesssss,1
6086,peace,1
6085,notes,1
6084,shots,1
6083,pihu,1
6082,noted....,1
6081,"(netflix,",1
6080,genre,1
6079,#comiccon,1
6078,@so6sie,1
6143,@9mobileng,1
6144,"heartland,",1
6145,bag,1
6212,@seanchai13,1
6210,8?,1
6209,well-deserved,1
6208,theellenshow,1
6207,evocative.,1
6206,https://t.co/hpd91faezu,1
6205,gen,1
6204,inspire,1
6203,secret?,1
6202,tha…,1
6201,tu,1
6200,finds,1
6199,https://t.co/lg19ogu7n4,1
6198,😭♥️,1
6197,https://t.co/2ggcyvh0zq,1
6196,armenia👀,1
6195,mindhunter,1
6194,imbecil,1
6193,coup,1
6192,cotton-…,1
6211,anderson?,1
6213,everybody.,1
6146,would’ve,1
6214,https://t.co/we7uthnpel,1
6233,poner,1
6232,xfi,1
6231,saved!!!!,1
6230,"god,",1
6229,us?🥴a,1
6228,"watch,",1
6227,#feminist,1
6226,@ricola300,1
6225,relative,1
6224,best!,1
6223,https://t.co/act0poqrhb,1
6222,preview,1
6221,dvds,1
6220,https://t.co/rzhkecxwav,1
6219,chorus…,1
6218,remembered,1
6217,@bet,1
6216,impr…,1
6215,point!,1
6191,wtf…,1
6190,link,1
6189,https://t.co/54nslze0cn,1
6188,so!,1
6165,"expression,",1
6164,discove…,1
6163,steveharveyfm,1
6162,🙌🏾,1
6161,48,1
6160,https://t.co/5ebahgzrvw,1
6159,"elsa,",1
6158,finished!!,1
6157,#marketing.,1
6156,there?,1
6155,commenting,1
6154,prepare,1
6153,#thesociety,1
6152,🤦‍♀️🤦‍♀️,1
6151,https://t.co/z8miio2xsy,1
6150,@_zhinx,1
6149,vegetarian.,1
6148,obsession,1
6147,https://t.co/hgozbmsudh,1
6166,@frankmcardillo!,1
6167,@kadegoines,1
6168,countless,1
6179,https://t.co/o0kiepaerc,1
6187,sus,1
6186,@beemahela,1
6185,xd),1
6184,great...also,1
6183,@ematthewcobb,1
6182,finnish?,1
6181,https://t.co/waf5nnxui2,1
6180,21/x,1
6178,https://t.co/fjma3p6d5z,1
6169,@vonklein300,1
6177,movies👀,1
6176,.....huh,1
6175,https://t.co/gfqup3vtjp,1
6174,comprou,1
6173,fuck?😝,1
6172,becoming”,1
6171,https://t.co/tjpkhc8e5y,1
6170,https://t.co/onvvgnee0m,1
5689,select,1
5485,class?,1
5687,horrible,1
5205,@lifeasdrea_,1
5203,@krakdadkian,1
5202,ey,1
5201,butchered,1
5200,heading,1
5199,https://t.co/h6qtjwr6pb,1
5198,https://t.co/rpjnhn2tc6,1
5197,seth’s,1
5196,confirmed,1
5195,"want""",1
5194,https://t.co/cp1jlbuzjd,1
5193,replace,1
5192,🙌🏼,1
5191,#pianonomori,1
5190,ung,1
5189,sally,1
5188,#decisions,1
5187,forgetting,1
5186,😩💕,1
5185,@spacexbootz,1
5204,https://t.co/rvme7yl9wg,1
5206,if”,1
5183,@arthebeliever,1
5207,world’s,1
5226,par,1
5225,pero,1
5224,sad),1
5223,https://t.co/akxsox2jt7,1
5222,@1gkh,1
5221,https://t.co/aninaajyih,1
5220,"""present",1
5219,@lgbtkoo,1
5218,concepts,1
5217,rose,1
5216,https://t.co/7mositj9vd,1
5215,😩😩😩😩...,1
5214,@isjmc,1
5213,#3below:,1
5212,@netflixnordic,1
5211,34,1
5210,@lazarbeamyt,1
5209,yorke.,1
5208,think?,1
5184,titles.,1
5182,overtakes,1
5228,schulz,1
5159,advertising,1
5157,sworn,1
5156,https://t.co/lkev5oqk12,1
5155,nahh,1
5154,hashtag,1
5153,work?,1
5152,ham,1
5151,minha,1
5150,man(it's,1
5149,https://t.co/5rwx6v0qyt,1
5148,rage,1
5147,com,1
5146,45,1
5145,@lexialex,1
5144,lessons,1
5143,https://t.co/di7y8eftja,1
5142,lifted.,1
5141,https://t.co/uvvglijvnd,1
5140,frig,1
5139,faves,1
5158,https://t.co/dmocpselwn,1
5160,https://t.co/bpunzdcbdu,1
5181,https://t.co/gmhxlimvbc,1
5161,gabe,1
5180,https://t.co/rwxpgkwbu2,1
5179,crime,1
5178,https://t.co/tjta4vpmzz,1
5177,loves,1
5176,reply,1
5175,https://t.co/ocfkwg4tpx,1
5174,warning,1
5173,https://t.co/hichijm3tg.,1
5172,1-1/2,1
5171,tube,1
5170,description,1
5169,surprises,1
5168,reacting,1
5167,"""skip",1
5166,"amc,",1
5165,sidenote:,1
5164,https://t.co/eqhejwodwu,1
5163,charge,1
5162,dubai,1
5227,man...,1
5229,@geektothechic,1
5686,attention.,1
5297,haha…,1
5295,cancels,1
5294,ur,1
5293,historical,1
5292,dems,1
5291,wo…,1
5290,"""anima""",1
5289,😜,1
5288,@jamescharles,1
5287,resurrected,1
5286,https://t.co/8qols0rd5y,1
5285,thought…,1
5284,coworkers,1
5283,role,1
5282,faq,1
5281,is:,1
5280,perfection”,1
5279,off...,1
5278,cheers!,1
5277,fox?,1
5296,up!!,1
5298,tarzan,1
5275,efron,1
5299,https://t.co/3jqglaiexd,1
5318,positive,1
5317,https://t.co/3clmgtsjad,1
5316,@melissarabb1,1
5315,“netflix…,1
5314,https://t.co/vz4bntuu77,1
5313,"evangelion,”",1
5312,images,1
5311,"breaks,",1
5310,off?!,1
5309,y’know?like,1
5308,https://t.co/hxdypbq5yh,1
5307,https://t.co/6obtvpye9e,1
5306,"lady,",1
5305,headphones,1
5304,broken,1
5303,https://t.co/j8tzqvxc6l,1
5302,@flint_stones,1
5301,further,1
5300,myth,1
5276,https://t.co/yzqclr9kwe,1
5274,unacknowledged,1
5230,https://t.co/rb9ng2xy44,1
5251,netflix/spotify,1
5249,@oxminaox,1
5248,netflix.....,1
5247,https://t.co/anzwkbdp6b,1
5246,cache,1
5245,dubl…,1
5244,uhmmmm,1
5243,block”,1
5242,brazil.,1
5241,pur,1
5240,cookie,1
5239,@mannyanekal,1
5238,#savedodaat,1
5237,@edenriegel,1
5236,#dalé,1
5235,responsible,1
5234,"lamplight,",1
5233,@brandon_xakers,1
5232,https://t.co/nb9ewgnzsd,1
5231,"watch,…",1
5250,https://t.co/wacczcd80c,1
5252,🇺🇲,1
5273,resist.❤️,1
5253,#google,1
5272,"killers,",1
5271,https://t.co/86i6zoneny,1
5270,@cwizombie,1
5269,immoral,1
5268,but....,1
5267,"king""",1
5266,@biancathebrave,1
5265,https://t.co/f2ddxcos2d,1
5264,https://t.co/esoqg1apqr,1
5263,@rithobasil,1
5262,scott:,1
5261,@jydope,1
5260,(\’_’/),1
5259,@cpc_hq,1
5258,zombies???,1
5257,victoria,1
5256,bed.,1
5255,delayed,1
5254,@mckennagraceful,1
5138,hxh,1
5137,soul,1
5136,tomorrow!💦,1
5022,"roster,",1
5020,el,1
5019,mentions,1
5018,on....…,1
5017,creators.…,1
5016,abt,1
5015,cars,1
5014,chara…,1
5013,answered,1
5012,https://t.co/mb3rrglfki,1
5011,*sees,1
5010,cares,1
5009,duel,1
5008,https://t.co/fbikag4cex,1
5007,https://t.co/wagk1n7pne,1
5006,https://t.co/tflef4xvyc,1
5005,longer,1
5004,:')),1
5003,polish,1
5002,“outlander”,1
5021,people’s,1
5023,https://t.co/le9xstj3as,1
5000,friendship,1
5024,tenants,1
5043,https://t.co/nsvawtjmnn,1
5042,"connected""",1
5041,viva,1
5040,night!,1
5039,limited,1
5038,https://t.co/ituw7p8rtu,1
5037,"people),…",1
5036,@ravaghi,1
5035,#thepartnership,1
5034,#innovacion,1
5033,heart,1
5032,@being_nontheist,1
5031,office’,1
5030,@deckerstar20,1
5029,pleasantly,1
5028,netflix...🤔🤪,1
5027,👏🏻👏🏻,1
5026,@rupaulsdragrace,1
5025,twice,1
5001,👀👀,1
4999,@harrycfc_,1
5135,unapologetically,1
4976,w/o,1
4974,"""cruel",1
4973,@miquelstrubell,1
4972,cnet,1
4971,value.,1
4970,#giveitback,1
4969,halen,1
4968,depression…,1
4967,popcorn.....,1
4966,“hidden,1
4965,homem,1
4964,netflix),1
4963,shows/series,1
4962,spotted,1
4961,diary,1
4960,cable😩,1
4959,specialities!,1
4958,#stonewall.,1
4957,https://t.co/9stywrjxga,1
6419,uk/bbc!,1
4975,@letterboxd:,1
4977,"chance,",1
4998,https://t.co/ewvmeuah8q,1
